dteday,hr,weekday,mnth,yr,season,cnt
2012-07-08,22,Sunday,7,2012,Fall,122
2012-07-08,23,Sunday,7,2012,Fall,123
2012-07-09,0,Monday,7,2012,Fall,39
2012-07-09,1,Monday,7,2012,Fall,18
2012-07-09,2,Monday,7,2012,Fall,5
2012-07-09,3,Monday,7,2012,Fall,5
2012-07-09,4,Monday,7,2012,Fall,2
2012-07-09,5,Monday,7,2012,Fall,28
2012-07-09,6,Monday,7,2012,Fall,92
2012-07-09,7,Monday,7,2012,Fall,230
2012-07-09,8,Monday,7,2012,Fall,455
2012-07-09,9,Monday,7,2012,Fall,363
2012-07-09,10,Monday,7,2012,Fall,175
2012-07-09,11,Monday,7,2012,Fall,216
2012-07-09,12,Monday,7,2012,Fall,266
2012-07-09,13,Monday,7,2012,Fall,255
2012-07-09,14,Monday,7,2012,Fall,242
2012-07-09,15,Monday,7,2012,Fall,280
2012-07-09,16,Monday,7,2012,Fall,413
2012-07-09,17,Monday,7,2012,Fall,849
2012-07-09,18,Monday,7,2012,Fall,872
2012-07-09,19,Monday,7,2012,Fall,631
2012-07-09,20,Monday,7,2012,Fall,447
2012-07-09,21,Monday,7,2012,Fall,331
2012-07-09,22,Monday,7,2012,Fall,224
2012-07-09,23,Monday,7,2012,Fall,131
2012-07-10,0,Tuesday,7,2012,Fall,69
2012-07-10,1,Tuesday,7,2012,Fall,15
2012-07-10,2,Tuesday,7,2012,Fall,16
2012-07-10,3,Tuesday,7,2012,Fall,3
2012-07-10,4,Tuesday,7,2012,Fall,4
2012-07-10,5,Tuesday,7,2012,Fall,42
2012-07-10,6,Tuesday,7,2012,Fall,187
2012-07-10,7,Tuesday,7,2012,Fall,520
2012-07-10,8,Tuesday,7,2012,Fall,649
2012-07-10,9,Tuesday,7,2012,Fall,331
2012-07-10,10,Tuesday,7,2012,Fall,190
2012-07-10,11,Tuesday,7,2012,Fall,249
2012-07-10,12,Tuesday,7,2012,Fall,272
2012-07-10,13,Tuesday,7,2012,Fall,280
2012-07-10,14,Tuesday,7,2012,Fall,242
2012-07-10,15,Tuesday,7,2012,Fall,265
2012-07-10,16,Tuesday,7,2012,Fall,435
2012-07-10,17,Tuesday,7,2012,Fall,872
2012-07-10,18,Tuesday,7,2012,Fall,819
2012-07-10,19,Tuesday,7,2012,Fall,414
2012-07-10,20,Tuesday,7,2012,Fall,84
2012-07-10,21,Tuesday,7,2012,Fall,90
2012-07-10,22,Tuesday,7,2012,Fall,139
2012-07-10,23,Tuesday,7,2012,Fall,103
2012-07-11,0,Wednesday,7,2012,Fall,44
2012-07-11,1,Wednesday,7,2012,Fall,14
2012-07-11,2,Wednesday,7,2012,Fall,5
2012-07-11,3,Wednesday,7,2012,Fall,5
2012-07-11,4,Wednesday,7,2012,Fall,7
2012-07-11,5,Wednesday,7,2012,Fall,41
2012-07-11,6,Wednesday,7,2012,Fall,185
2012-07-11,7,Wednesday,7,2012,Fall,497
2012-07-11,8,Wednesday,7,2012,Fall,674
2012-07-11,9,Wednesday,7,2012,Fall,328
2012-07-11,10,Wednesday,7,2012,Fall,195
2012-07-11,11,Wednesday,7,2012,Fall,229
2012-07-11,12,Wednesday,7,2012,Fall,292
2012-07-11,13,Wednesday,7,2012,Fall,273
2012-07-11,14,Wednesday,7,2012,Fall,241
2012-07-11,15,Wednesday,7,2012,Fall,276
2012-07-11,16,Wednesday,7,2012,Fall,411
2012-07-11,17,Wednesday,7,2012,Fall,830
2012-07-11,18,Wednesday,7,2012,Fall,814
2012-07-11,19,Wednesday,7,2012,Fall,633
2012-07-11,20,Wednesday,7,2012,Fall,483
2012-07-11,21,Wednesday,7,2012,Fall,391
2012-07-11,22,Wednesday,7,2012,Fall,244
2012-07-11,23,Wednesday,7,2012,Fall,152
2012-07-12,0,Thursday,7,2012,Fall,56
2012-07-12,1,Thursday,7,2012,Fall,21
2012-07-12,2,Thursday,7,2012,Fall,9
2012-07-12,3,Thursday,7,2012,Fall,10
2012-07-12,4,Thursday,7,2012,Fall,5
2012-07-12,5,Thursday,7,2012,Fall,44
2012-07-12,6,Thursday,7,2012,Fall,178
2012-07-12,7,Thursday,7,2012,Fall,512
2012-07-12,8,Thursday,7,2012,Fall,702
2012-07-12,9,Thursday,7,2012,Fall,327
2012-07-12,10,Thursday,7,2012,Fall,214
2012-07-12,11,Thursday,7,2012,Fall,215
2012-07-12,12,Thursday,7,2012,Fall,292
2012-07-12,13,Thursday,7,2012,Fall,277
2012-07-12,14,Thursday,7,2012,Fall,209
2012-07-12,15,Thursday,7,2012,Fall,271
2012-07-12,16,Thursday,7,2012,Fall,439
2012-07-12,17,Thursday,7,2012,Fall,795
2012-07-12,18,Thursday,7,2012,Fall,825
2012-07-12,19,Thursday,7,2012,Fall,629
2012-07-12,20,Thursday,7,2012,Fall,514
2012-07-12,21,Thursday,7,2012,Fall,373
2012-07-12,22,Thursday,7,2012,Fall,318
2012-07-12,23,Thursday,7,2012,Fall,211
2012-07-13,0,Friday,7,2012,Fall,95
2012-07-13,1,Friday,7,2012,Fall,59
2012-07-13,2,Friday,7,2012,Fall,17
2012-07-13,3,Friday,7,2012,Fall,9
2012-07-13,4,Friday,7,2012,Fall,11
2012-07-13,5,Friday,7,2012,Fall,34
2012-07-13,6,Friday,7,2012,Fall,127
2012-07-13,7,Friday,7,2012,Fall,380
2012-07-13,8,Friday,7,2012,Fall,713
2012-07-13,9,Friday,7,2012,Fall,414
2012-07-13,10,Friday,7,2012,Fall,268
2012-07-13,11,Friday,7,2012,Fall,288
2012-07-13,12,Friday,7,2012,Fall,379
2012-07-13,13,Friday,7,2012,Fall,374
2012-07-13,14,Friday,7,2012,Fall,369
2012-07-13,15,Friday,7,2012,Fall,353
2012-07-13,16,Friday,7,2012,Fall,492
2012-07-13,17,Friday,7,2012,Fall,835
2012-07-13,18,Friday,7,2012,Fall,631
2012-07-13,19,Friday,7,2012,Fall,488
2012-07-13,20,Friday,7,2012,Fall,389
2012-07-13,21,Friday,7,2012,Fall,299
2012-07-13,22,Friday,7,2012,Fall,263
2012-07-13,23,Friday,7,2012,Fall,212
2012-07-14,0,Saturday,7,2012,Fall,191
2012-07-14,1,Saturday,7,2012,Fall,118
2012-07-14,2,Saturday,7,2012,Fall,101
2012-07-14,3,Saturday,7,2012,Fall,40
2012-07-14,4,Saturday,7,2012,Fall,9
2012-07-14,5,Saturday,7,2012,Fall,5
2012-07-14,6,Saturday,7,2012,Fall,35
2012-07-14,7,Saturday,7,2012,Fall,48
2012-07-14,8,Saturday,7,2012,Fall,151
2012-07-14,9,Saturday,7,2012,Fall,282
2012-07-14,10,Saturday,7,2012,Fall,401
2012-07-14,11,Saturday,7,2012,Fall,439
2012-07-14,12,Saturday,7,2012,Fall,499
2012-07-14,13,Saturday,7,2012,Fall,591
2012-07-14,14,Saturday,7,2012,Fall,632
2012-07-14,15,Saturday,7,2012,Fall,560
2012-07-14,16,Saturday,7,2012,Fall,566
2012-07-14,17,Saturday,7,2012,Fall,458
2012-07-14,18,Saturday,7,2012,Fall,351
2012-07-14,19,Saturday,7,2012,Fall,431
2012-07-14,20,Saturday,7,2012,Fall,356
2012-07-14,21,Saturday,7,2012,Fall,269
2012-07-14,22,Saturday,7,2012,Fall,225
2012-07-14,23,Saturday,7,2012,Fall,211
2012-07-15,0,Sunday,7,2012,Fall,187
2012-07-15,1,Sunday,7,2012,Fall,168
2012-07-15,2,Sunday,7,2012,Fall,115
2012-07-15,3,Sunday,7,2012,Fall,57
2012-07-15,4,Sunday,7,2012,Fall,19
2012-07-15,5,Sunday,7,2012,Fall,9
2012-07-15,6,Sunday,7,2012,Fall,15
2012-07-15,7,Sunday,7,2012,Fall,47
2012-07-15,8,Sunday,7,2012,Fall,133
2012-07-15,9,Sunday,7,2012,Fall,221
2012-07-15,10,Sunday,7,2012,Fall,382
2012-07-15,11,Sunday,7,2012,Fall,451
2012-07-15,12,Sunday,7,2012,Fall,489
2012-07-15,13,Sunday,7,2012,Fall,480
2012-07-15,14,Sunday,7,2012,Fall,476
2012-07-15,15,Sunday,7,2012,Fall,489
2012-07-15,16,Sunday,7,2012,Fall,495
2012-07-15,17,Sunday,7,2012,Fall,436
2012-07-15,18,Sunday,7,2012,Fall,312
2012-07-15,19,Sunday,7,2012,Fall,312
2012-07-15,20,Sunday,7,2012,Fall,294
2012-07-15,21,Sunday,7,2012,Fall,223
2012-07-15,22,Sunday,7,2012,Fall,130
2012-07-15,23,Sunday,7,2012,Fall,91
2012-07-16,0,Monday,7,2012,Fall,43
2012-07-16,1,Monday,7,2012,Fall,11
2012-07-16,2,Monday,7,2012,Fall,15
2012-07-16,3,Monday,7,2012,Fall,6
2012-07-16,4,Monday,7,2012,Fall,12
2012-07-16,5,Monday,7,2012,Fall,50
2012-07-16,6,Monday,7,2012,Fall,140
2012-07-16,7,Monday,7,2012,Fall,483
2012-07-16,8,Monday,7,2012,Fall,667
2012-07-16,9,Monday,7,2012,Fall,348
2012-07-16,10,Monday,7,2012,Fall,186
2012-07-16,11,Monday,7,2012,Fall,182
2012-07-16,12,Monday,7,2012,Fall,237
2012-07-16,13,Monday,7,2012,Fall,239
2012-07-16,14,Monday,7,2012,Fall,212
2012-07-16,15,Monday,7,2012,Fall,237
2012-07-16,16,Monday,7,2012,Fall,386
2012-07-16,17,Monday,7,2012,Fall,755
2012-07-16,18,Monday,7,2012,Fall,794
2012-07-16,19,Monday,7,2012,Fall,595
2012-07-16,20,Monday,7,2012,Fall,454
2012-07-16,21,Monday,7,2012,Fall,328
2012-07-16,22,Monday,7,2012,Fall,284
2012-07-16,23,Monday,7,2012,Fall,166
2012-07-17,0,Tuesday,7,2012,Fall,53
2012-07-17,1,Tuesday,7,2012,Fall,25
2012-07-17,2,Tuesday,7,2012,Fall,7
2012-07-17,3,Tuesday,7,2012,Fall,3
2012-07-17,4,Tuesday,7,2012,Fall,7
2012-07-17,5,Tuesday,7,2012,Fall,38
2012-07-17,6,Tuesday,7,2012,Fall,213
2012-07-17,7,Tuesday,7,2012,Fall,526
2012-07-17,8,Tuesday,7,2012,Fall,661
2012-07-17,9,Tuesday,7,2012,Fall,320
2012-07-17,10,Tuesday,7,2012,Fall,159
2012-07-17,11,Tuesday,7,2012,Fall,206
2012-07-17,12,Tuesday,7,2012,Fall,254
2012-07-17,13,Tuesday,7,2012,Fall,221
2012-07-17,14,Tuesday,7,2012,Fall,214
2012-07-17,15,Tuesday,7,2012,Fall,244
2012-07-17,16,Tuesday,7,2012,Fall,381
2012-07-17,17,Tuesday,7,2012,Fall,770
2012-07-17,18,Tuesday,7,2012,Fall,772
2012-07-17,19,Tuesday,7,2012,Fall,547
2012-07-17,20,Tuesday,7,2012,Fall,427
2012-07-17,21,Tuesday,7,2012,Fall,333
2012-07-17,22,Tuesday,7,2012,Fall,244
2012-07-17,23,Tuesday,7,2012,Fall,161
2012-07-18,0,Wednesday,7,2012,Fall,53
2012-07-18,1,Wednesday,7,2012,Fall,16
2012-07-18,2,Wednesday,7,2012,Fall,8
2012-07-18,3,Wednesday,7,2012,Fall,4
2012-07-18,4,Wednesday,7,2012,Fall,6
2012-07-18,5,Wednesday,7,2012,Fall,46
2012-07-18,6,Wednesday,7,2012,Fall,162
2012-07-18,7,Wednesday,7,2012,Fall,495
2012-07-18,8,Wednesday,7,2012,Fall,679
2012-07-18,9,Wednesday,7,2012,Fall,297
2012-07-18,10,Wednesday,7,2012,Fall,138
2012-07-18,11,Wednesday,7,2012,Fall,183
2012-07-18,12,Wednesday,7,2012,Fall,202
2012-07-18,13,Wednesday,7,2012,Fall,203
2012-07-18,14,Wednesday,7,2012,Fall,170
2012-07-18,15,Wednesday,7,2012,Fall,194
2012-07-18,16,Wednesday,7,2012,Fall,224
2012-07-18,17,Wednesday,7,2012,Fall,370
2012-07-18,18,Wednesday,7,2012,Fall,643
2012-07-18,19,Wednesday,7,2012,Fall,516
2012-07-18,20,Wednesday,7,2012,Fall,366
2012-07-18,21,Wednesday,7,2012,Fall,319
2012-07-18,22,Wednesday,7,2012,Fall,288
2012-07-18,23,Wednesday,7,2012,Fall,131
2012-07-19,0,Thursday,7,2012,Fall,66
2012-07-19,1,Thursday,7,2012,Fall,25
2012-07-19,2,Thursday,7,2012,Fall,7
2012-07-19,3,Thursday,7,2012,Fall,5
2012-07-19,4,Thursday,7,2012,Fall,8
2012-07-19,5,Thursday,7,2012,Fall,40
2012-07-19,6,Thursday,7,2012,Fall,152
2012-07-19,7,Thursday,7,2012,Fall,473
2012-07-19,8,Thursday,7,2012,Fall,657
2012-07-19,9,Thursday,7,2012,Fall,318
2012-07-19,10,Thursday,7,2012,Fall,198
2012-07-19,11,Thursday,7,2012,Fall,216
2012-07-19,12,Thursday,7,2012,Fall,274
2012-07-19,13,Thursday,7,2012,Fall,254
2012-07-19,14,Thursday,7,2012,Fall,197
2012-07-19,15,Thursday,7,2012,Fall,292
2012-07-19,16,Thursday,7,2012,Fall,358
2012-07-19,17,Thursday,7,2012,Fall,771
2012-07-19,18,Thursday,7,2012,Fall,777
2012-07-19,19,Thursday,7,2012,Fall,533
2012-07-19,20,Thursday,7,2012,Fall,505
2012-07-19,21,Thursday,7,2012,Fall,332
2012-07-19,22,Thursday,7,2012,Fall,68
2012-07-19,23,Thursday,7,2012,Fall,65
2012-07-20,0,Friday,7,2012,Fall,34
2012-07-20,1,Friday,7,2012,Fall,11
2012-07-20,2,Friday,7,2012,Fall,19
2012-07-20,3,Friday,7,2012,Fall,36
2012-07-20,4,Friday,7,2012,Fall,9
2012-07-20,5,Friday,7,2012,Fall,42
2012-07-20,6,Friday,7,2012,Fall,126
2012-07-20,7,Friday,7,2012,Fall,360
2012-07-20,8,Friday,7,2012,Fall,691
2012-07-20,9,Friday,7,2012,Fall,373
2012-07-20,10,Friday,7,2012,Fall,233
2012-07-20,11,Friday,7,2012,Fall,212
2012-07-20,12,Friday,7,2012,Fall,274
2012-07-20,13,Friday,7,2012,Fall,156
2012-07-20,14,Friday,7,2012,Fall,229
2012-07-20,15,Friday,7,2012,Fall,216
2012-07-20,16,Friday,7,2012,Fall,436
2012-07-20,17,Friday,7,2012,Fall,715
2012-07-20,18,Friday,7,2012,Fall,622
2012-07-20,19,Friday,7,2012,Fall,402
2012-07-20,20,Friday,7,2012,Fall,251
2012-07-20,21,Friday,7,2012,Fall,122
2012-07-20,22,Friday,7,2012,Fall,135
2012-07-20,23,Friday,7,2012,Fall,166
2012-07-21,0,Saturday,7,2012,Fall,103
2012-07-21,1,Saturday,7,2012,Fall,72
2012-07-21,2,Saturday,7,2012,Fall,60
2012-07-21,3,Saturday,7,2012,Fall,25
2012-07-21,4,Saturday,7,2012,Fall,16
2012-07-21,5,Saturday,7,2012,Fall,17
2012-07-21,6,Saturday,7,2012,Fall,15
2012-07-21,7,Saturday,7,2012,Fall,37
2012-07-21,8,Saturday,7,2012,Fall,112
2012-07-21,9,Saturday,7,2012,Fall,207
2012-07-21,10,Saturday,7,2012,Fall,268
2012-07-21,11,Saturday,7,2012,Fall,305
2012-07-21,12,Saturday,7,2012,Fall,457
2012-07-21,13,Saturday,7,2012,Fall,354
2012-07-21,14,Saturday,7,2012,Fall,343
2012-07-21,15,Saturday,7,2012,Fall,380
2012-07-21,16,Saturday,7,2012,Fall,326
2012-07-21,17,Saturday,7,2012,Fall,241
2012-07-21,18,Saturday,7,2012,Fall,177
2012-07-21,19,Saturday,7,2012,Fall,238
2012-07-21,20,Saturday,7,2012,Fall,214
2012-07-21,21,Saturday,7,2012,Fall,163
2012-07-21,22,Saturday,7,2012,Fall,180
2012-07-21,23,Saturday,7,2012,Fall,149
2012-07-22,0,Sunday,7,2012,Fall,113
2012-07-22,1,Sunday,7,2012,Fall,130
2012-07-22,2,Sunday,7,2012,Fall,122
2012-07-22,3,Sunday,7,2012,Fall,43
2012-07-22,4,Sunday,7,2012,Fall,16
2012-07-22,5,Sunday,7,2012,Fall,6
2012-07-22,6,Sunday,7,2012,Fall,19
2012-07-22,7,Sunday,7,2012,Fall,38
2012-07-22,8,Sunday,7,2012,Fall,153
2012-07-22,9,Sunday,7,2012,Fall,258
2012-07-22,10,Sunday,7,2012,Fall,379
2012-07-22,11,Sunday,7,2012,Fall,505
2012-07-22,12,Sunday,7,2012,Fall,504
2012-07-22,13,Sunday,7,2012,Fall,626
2012-07-22,14,Sunday,7,2012,Fall,616
2012-07-22,15,Sunday,7,2012,Fall,624
2012-07-22,16,Sunday,7,2012,Fall,628
2012-07-22,17,Sunday,7,2012,Fall,556
2012-07-22,18,Sunday,7,2012,Fall,515
2012-07-22,19,Sunday,7,2012,Fall,522
2012-07-22,20,Sunday,7,2012,Fall,378
2012-07-22,21,Sunday,7,2012,Fall,345
2012-07-22,22,Sunday,7,2012,Fall,191
2012-07-22,23,Sunday,7,2012,Fall,123
2012-07-23,0,Monday,7,2012,Fall,47
2012-07-23,1,Monday,7,2012,Fall,27
2012-07-23,2,Monday,7,2012,Fall,17
2012-07-23,3,Monday,7,2012,Fall,2
2012-07-23,4,Monday,7,2012,Fall,8
2012-07-23,5,Monday,7,2012,Fall,51
2012-07-23,6,Monday,7,2012,Fall,157
2012-07-23,7,Monday,7,2012,Fall,421
2012-07-23,8,Monday,7,2012,Fall,738
2012-07-23,9,Monday,7,2012,Fall,345
2012-07-23,10,Monday,7,2012,Fall,200
2012-07-23,11,Monday,7,2012,Fall,198
2012-07-23,12,Monday,7,2012,Fall,314
2012-07-23,13,Monday,7,2012,Fall,240
2012-07-23,14,Monday,7,2012,Fall,271
2012-07-23,15,Monday,7,2012,Fall,281
2012-07-23,16,Monday,7,2012,Fall,457
2012-07-23,17,Monday,7,2012,Fall,847
2012-07-23,18,Monday,7,2012,Fall,741
2012-07-23,19,Monday,7,2012,Fall,582
2012-07-23,20,Monday,7,2012,Fall,403
2012-07-23,21,Monday,7,2012,Fall,296
2012-07-23,22,Monday,7,2012,Fall,209
2012-07-23,23,Monday,7,2012,Fall,114
2012-07-24,0,Tuesday,7,2012,Fall,64
2012-07-24,1,Tuesday,7,2012,Fall,17
2012-07-24,2,Tuesday,7,2012,Fall,16
2012-07-24,3,Tuesday,7,2012,Fall,6
2012-07-24,4,Tuesday,7,2012,Fall,6
2012-07-24,5,Tuesday,7,2012,Fall,50
2012-07-24,6,Tuesday,7,2012,Fall,190
2012-07-24,7,Tuesday,7,2012,Fall,516
2012-07-24,8,Tuesday,7,2012,Fall,743
2012-07-24,9,Tuesday,7,2012,Fall,339
2012-07-24,10,Tuesday,7,2012,Fall,218
2012-07-24,11,Tuesday,7,2012,Fall,201
2012-07-24,12,Tuesday,7,2012,Fall,229
2012-07-24,13,Tuesday,7,2012,Fall,273
2012-07-24,14,Tuesday,7,2012,Fall,244
2012-07-24,15,Tuesday,7,2012,Fall,285
2012-07-24,16,Tuesday,7,2012,Fall,455
2012-07-24,17,Tuesday,7,2012,Fall,869
2012-07-24,18,Tuesday,7,2012,Fall,877
2012-07-24,19,Tuesday,7,2012,Fall,632
2012-07-24,20,Tuesday,7,2012,Fall,523
2012-07-24,21,Tuesday,7,2012,Fall,378
2012-07-24,22,Tuesday,7,2012,Fall,269
2012-07-24,23,Tuesday,7,2012,Fall,192
2012-07-25,0,Wednesday,7,2012,Fall,66
2012-07-25,1,Wednesday,7,2012,Fall,28
2012-07-25,2,Wednesday,7,2012,Fall,12
2012-07-25,3,Wednesday,7,2012,Fall,12
2012-07-25,4,Wednesday,7,2012,Fall,4
2012-07-25,5,Wednesday,7,2012,Fall,59
2012-07-25,6,Wednesday,7,2012,Fall,190
2012-07-25,7,Wednesday,7,2012,Fall,507
2012-07-25,8,Wednesday,7,2012,Fall,788
2012-07-25,9,Wednesday,7,2012,Fall,342
2012-07-25,10,Wednesday,7,2012,Fall,231
2012-07-25,11,Wednesday,7,2012,Fall,281
2012-07-25,12,Wednesday,7,2012,Fall,310
2012-07-25,13,Wednesday,7,2012,Fall,312
2012-07-25,14,Wednesday,7,2012,Fall,247
2012-07-25,15,Wednesday,7,2012,Fall,317
2012-07-25,16,Wednesday,7,2012,Fall,484
2012-07-25,17,Wednesday,7,2012,Fall,913
2012-07-25,18,Wednesday,7,2012,Fall,891
2012-07-25,19,Wednesday,7,2012,Fall,698
2012-07-25,20,Wednesday,7,2012,Fall,567
2012-07-25,21,Wednesday,7,2012,Fall,397
2012-07-25,22,Wednesday,7,2012,Fall,278
2012-07-25,23,Wednesday,7,2012,Fall,239
2012-07-26,0,Thursday,7,2012,Fall,92
2012-07-26,1,Thursday,7,2012,Fall,29
2012-07-26,2,Thursday,7,2012,Fall,21
2012-07-26,3,Thursday,7,2012,Fall,8
2012-07-26,4,Thursday,7,2012,Fall,4
2012-07-26,5,Thursday,7,2012,Fall,42
2012-07-26,6,Thursday,7,2012,Fall,181
2012-07-26,7,Thursday,7,2012,Fall,495
2012-07-26,8,Thursday,7,2012,Fall,729
2012-07-26,9,Thursday,7,2012,Fall,344
2012-07-26,10,Thursday,7,2012,Fall,222
2012-07-26,11,Thursday,7,2012,Fall,212
2012-07-26,12,Thursday,7,2012,Fall,279
2012-07-26,13,Thursday,7,2012,Fall,242
2012-07-26,14,Thursday,7,2012,Fall,213
2012-07-26,15,Thursday,7,2012,Fall,238
2012-07-26,16,Thursday,7,2012,Fall,374
2012-07-26,17,Thursday,7,2012,Fall,738
2012-07-26,18,Thursday,7,2012,Fall,688
2012-07-26,19,Thursday,7,2012,Fall,614
2012-07-26,20,Thursday,7,2012,Fall,446
2012-07-26,21,Thursday,7,2012,Fall,271
2012-07-26,22,Thursday,7,2012,Fall,234
2012-07-26,23,Thursday,7,2012,Fall,145
2012-07-27,0,Friday,7,2012,Fall,97
2012-07-27,1,Friday,7,2012,Fall,54
2012-07-27,2,Friday,7,2012,Fall,26
2012-07-27,3,Friday,7,2012,Fall,12
2012-07-27,4,Friday,7,2012,Fall,8
2012-07-27,5,Friday,7,2012,Fall,37
2012-07-27,6,Friday,7,2012,Fall,139
2012-07-27,7,Friday,7,2012,Fall,410
2012-07-27,8,Friday,7,2012,Fall,676
2012-07-27,9,Friday,7,2012,Fall,363
2012-07-27,10,Friday,7,2012,Fall,231
2012-07-27,11,Friday,7,2012,Fall,251
2012-07-27,12,Friday,7,2012,Fall,299
2012-07-27,13,Friday,7,2012,Fall,314
2012-07-27,14,Friday,7,2012,Fall,326
2012-07-27,15,Friday,7,2012,Fall,323
2012-07-27,16,Friday,7,2012,Fall,499
2012-07-27,17,Friday,7,2012,Fall,699
2012-07-27,18,Friday,7,2012,Fall,622
2012-07-27,19,Friday,7,2012,Fall,516
2012-07-27,20,Friday,7,2012,Fall,354
2012-07-27,21,Friday,7,2012,Fall,260
2012-07-27,22,Friday,7,2012,Fall,199
2012-07-27,23,Friday,7,2012,Fall,189
2012-07-28,0,Saturday,7,2012,Fall,191
2012-07-28,1,Saturday,7,2012,Fall,80
2012-07-28,2,Saturday,7,2012,Fall,90
2012-07-28,3,Saturday,7,2012,Fall,43
2012-07-28,4,Saturday,7,2012,Fall,11
2012-07-28,5,Saturday,7,2012,Fall,14
2012-07-28,6,Saturday,7,2012,Fall,50
2012-07-28,7,Saturday,7,2012,Fall,76
2012-07-28,8,Saturday,7,2012,Fall,163
2012-07-28,9,Saturday,7,2012,Fall,337
2012-07-28,10,Saturday,7,2012,Fall,395
2012-07-28,11,Saturday,7,2012,Fall,457
2012-07-28,12,Saturday,7,2012,Fall,487
2012-07-28,13,Saturday,7,2012,Fall,498
2012-07-28,14,Saturday,7,2012,Fall,494
2012-07-28,15,Saturday,7,2012,Fall,497
2012-07-28,16,Saturday,7,2012,Fall,487
2012-07-28,17,Saturday,7,2012,Fall,479
2012-07-28,18,Saturday,7,2012,Fall,481
2012-07-28,19,Saturday,7,2012,Fall,338
2012-07-28,20,Saturday,7,2012,Fall,233
2012-07-28,21,Saturday,7,2012,Fall,300
2012-07-28,22,Saturday,7,2012,Fall,276
2012-07-28,23,Saturday,7,2012,Fall,208
2012-07-29,0,Sunday,7,2012,Fall,188
2012-07-29,1,Sunday,7,2012,Fall,158
2012-07-29,2,Sunday,7,2012,Fall,112
2012-07-29,3,Sunday,7,2012,Fall,55
2012-07-29,4,Sunday,7,2012,Fall,13
2012-07-29,5,Sunday,7,2012,Fall,17
2012-07-29,6,Sunday,7,2012,Fall,18
2012-07-29,7,Sunday,7,2012,Fall,40
2012-07-29,8,Sunday,7,2012,Fall,127
2012-07-29,9,Sunday,7,2012,Fall,226
2012-07-29,10,Sunday,7,2012,Fall,381
2012-07-29,11,Sunday,7,2012,Fall,509
2012-07-29,12,Sunday,7,2012,Fall,511
2012-07-29,13,Sunday,7,2012,Fall,483
2012-07-29,14,Sunday,7,2012,Fall,522
2012-07-29,15,Sunday,7,2012,Fall,501
2012-07-29,16,Sunday,7,2012,Fall,521
2012-07-29,17,Sunday,7,2012,Fall,531
2012-07-29,18,Sunday,7,2012,Fall,419
2012-07-29,19,Sunday,7,2012,Fall,443
2012-07-29,20,Sunday,7,2012,Fall,303
2012-07-29,21,Sunday,7,2012,Fall,271
2012-07-29,22,Sunday,7,2012,Fall,148
2012-07-29,23,Sunday,7,2012,Fall,100
2012-07-30,0,Monday,7,2012,Fall,58
2012-07-30,1,Monday,7,2012,Fall,19
2012-07-30,2,Monday,7,2012,Fall,8
2012-07-30,3,Monday,7,2012,Fall,3
2012-07-30,4,Monday,7,2012,Fall,5
2012-07-30,5,Monday,7,2012,Fall,47
2012-07-30,6,Monday,7,2012,Fall,161
2012-07-30,7,Monday,7,2012,Fall,469
2012-07-30,8,Monday,7,2012,Fall,751
2012-07-30,9,Monday,7,2012,Fall,293
2012-07-30,10,Monday,7,2012,Fall,189
2012-07-30,11,Monday,7,2012,Fall,215
2012-07-30,12,Monday,7,2012,Fall,278
2012-07-30,13,Monday,7,2012,Fall,226
2012-07-30,14,Monday,7,2012,Fall,254
2012-07-30,15,Monday,7,2012,Fall,236
2012-07-30,16,Monday,7,2012,Fall,425
2012-07-30,17,Monday,7,2012,Fall,827
2012-07-30,18,Monday,7,2012,Fall,812
2012-07-30,19,Monday,7,2012,Fall,665
2012-07-30,20,Monday,7,2012,Fall,462
2012-07-30,21,Monday,7,2012,Fall,322
2012-07-30,22,Monday,7,2012,Fall,230
2012-07-30,23,Monday,7,2012,Fall,150
2012-07-31,0,Tuesday,7,2012,Fall,38
2012-07-31,1,Tuesday,7,2012,Fall,21
2012-07-31,2,Tuesday,7,2012,Fall,8
2012-07-31,3,Tuesday,7,2012,Fall,6
2012-07-31,4,Tuesday,7,2012,Fall,6
2012-07-31,5,Tuesday,7,2012,Fall,45
2012-07-31,6,Tuesday,7,2012,Fall,194
2012-07-31,7,Tuesday,7,2012,Fall,513
2012-07-31,8,Tuesday,7,2012,Fall,760
2012-07-31,9,Tuesday,7,2012,Fall,333
2012-07-31,10,Tuesday,7,2012,Fall,227
2012-07-31,11,Tuesday,7,2012,Fall,224
2012-07-31,12,Tuesday,7,2012,Fall,248
2012-07-31,13,Tuesday,7,2012,Fall,288
2012-07-31,14,Tuesday,7,2012,Fall,260
2012-07-31,15,Tuesday,7,2012,Fall,144
2012-07-31,16,Tuesday,7,2012,Fall,402
2012-07-31,17,Tuesday,7,2012,Fall,820
2012-07-31,18,Tuesday,7,2012,Fall,857
2012-07-31,19,Tuesday,7,2012,Fall,614
2012-07-31,20,Tuesday,7,2012,Fall,452
2012-07-31,21,Tuesday,7,2012,Fall,352
2012-07-31,22,Tuesday,7,2012,Fall,257
2012-07-31,23,Tuesday,7,2012,Fall,147
2012-08-01,0,Wednesday,8,2012,Fall,47
2012-08-01,1,Wednesday,8,2012,Fall,33
2012-08-01,2,Wednesday,8,2012,Fall,13
2012-08-01,3,Wednesday,8,2012,Fall,7
